date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2024-04-19 00:00:00,18.6,15.6,22.4,0,,,26.3,,1019.6,
2024-04-20 00:00:00,17.3,13.5,22.8,0,,,12.8,,1015.4,
2024-04-21 00:00:00,17.8,13.4,22.8,0,,,17.8,,1015.4,
2024-04-22 00:00:00,16.7,12,20.8,0.1,,,13.2,,1013.8,
2024-04-23 00:00:00,17.7,14.1,20.6,0,,,14.7,,1015.3,
2024-04-24 00:00:00,17,12.5,21.4,0,,,12,,1016.8,
2024-04-25 00:00:00,17.5,13.5,21.6,0,,,15.4,,1009.7,
2024-04-26 00:00:00,18.7,14.9,23.3,0,,,20.8,,1006,
2024-04-27 00:00:00,18.1,16,22.9,0,,,33.1,,1004.7,
2024-04-28 00:00:00,17.2,15.4,19.7,3,,,10.9,,1010.9,
2024-04-29 00:00:00,17.1,14.2,20.4,4.8,,,8.1,,1014.6,
2024-04-30 00:00:00,17.4,12.7,22.6,0,,,22.2,,1015.1,
2024-05-01 00:00:00,17.3,12.2,20.4,0,,,23.3,,1011.8,
2024-05-02 00:00:00,17,14.4,20.7,0,,,18.5,,1016.7,
2024-05-03 00:00:00,16.8,11.5,21.1,0,,,8,,1019.3,
2024-05-04 00:00:00,17,11.8,21.3,0,,,7.1,,1018,
2024-05-05 00:00:00,18.1,13.3,22.8,0,,,7.8,,1014.5,
2024-05-06 00:00:00,19.1,16.8,22.5,0,,,10.6,,1011.5,
2024-05-07 00:00:00,20.7,15,27.1,0,,,17.7,,1016.6,
2024-05-08 00:00:00,20.2,15.9,26.4,0,,,15.6,,1019.7,
2024-05-09 00:00:00,21.4,15.2,27.7,0,,,24.1,,1018.7,
2024-05-10 00:00:00,22.4,15.4,29.1,0,,,23.1,,1016.6,
2024-05-11 00:00:00,23,18.2,27.9,0,,,22.4,,1015.8,
2024-05-12 00:00:00,19.1,14.6,22.3,0,,,9.3,,1015.6,
2024-05-13 00:00:00,19,15.9,22,0,,,9,,1013,
2024-05-14 00:00:00,20,16.3,24.8,0,,,27.4,,1005.9,
2024-05-15 00:00:00,19,15,22.9,0,,,16.3,,1006.8,
2024-05-16 00:00:00,18.8,13.8,22.9,0,,,15.5,,1008.8,
2024-05-17 00:00:00,18.8,14.3,22.6,0,,,14.1,,1008.9,
2024-05-18 00:00:00,18.7,15,22.6,0,,,13.1,,1009.9,
2024-05-19 00:00:00,18.9,16,22.8,0,,,15.7,,1009.1,
2024-05-20 00:00:00,19.1,14.6,25.7,0,,,19,,1010.5,
2024-05-21 00:00:00,17.7,13.1,21.6,0,,,17.6,,1014.3,
2024-05-22 00:00:00,18.6,14.5,22.5,0,,,9,,1016.5,
2024-05-23 00:00:00,22.3,15.2,29.3,0,,,14.9,,1015,
2024-05-24 00:00:00,21.2,18.8,24.2,0,,,16.9,,1014.9,
2024-05-25 00:00:00,20.7,17.8,24,0,,,10.5,,1017.5,
2024-05-26 00:00:00,20.9,17.6,25.2,0,,,7.7,,1016.5,
2024-05-27 00:00:00,21.3,18.8,24.3,0,,,8.4,,1015.9,
2024-05-28 00:00:00,24.5,19.9,30.8,0,,,18,,1017.9,
2024-05-29 00:00:00,21.2,18.3,24.4,0,,,13.1,,1016.9,
2024-05-30 00:00:00,21.8,17.6,24.7,0,,,9.1,,1011.5,
2024-05-31 00:00:00,24.7,18.7,32,0,,,28.7,,1009.7,
2024-06-01 00:00:00,23.9,20,29.7,0,,,25.6,,1013.4,
2024-06-02 00:00:00,23.8,18.9,29.2,0,,,23.7,,1016.1,
2024-06-03 00:00:00,24.2,18.4,30,0,,,23.6,,1015.9,
2024-06-04 00:00:00,21.7,18.8,25,0,,,11.9,,1015.1,
2024-06-05 00:00:00,24.9,18.4,33.9,0,,,12.8,,1015.1,
2024-06-06 00:00:00,30.9,26,38.2,0.2,,,28.9,,1013,
2024-06-07 00:00:00,28.8,21.8,36.6,0,,,24.3,,1010.7,
2024-06-08 00:00:00,23.2,20.7,27.5,0,,,24,,1009.6,
2024-06-09 00:00:00,22,18.3,25.6,0,,,23.3,,1009.5,
2024-06-10 00:00:00,21.6,18,24.7,0,,,13.1,,1009.9,
2024-06-11 00:00:00,22.4,20.5,26.3,0,,,14.5,,1013,
2024-06-12 00:00:00,22.1,19.3,25.2,0,,,10.9,,1016.4,
2024-06-13 00:00:00,22.9,19.9,26.3,0,,,12.2,,1019.3,
2024-06-14 00:00:00,24.2,19.3,33.8,0,,,11.8,,1015.1,
2024-06-15 00:00:00,23.6,21.5,28.5,0,,,14,,1011.6,
2024-06-16 00:00:00,22.8,19.8,26.3,0,,,12.1,,1012.6,
2024-06-17 00:00:00,23.2,20.9,25.9,0,,,8.9,,1012.3,
2024-06-18 00:00:00,23.4,20.7,28.1,0,,,18.6,,1011.7,
2024-06-19 00:00:00,23.3,20.1,27.8,0,,,34.9,,1012.2,
2024-06-20 00:00:00,20.3,18,23.6,0,,,26.9,,1015.5,
2024-06-21 00:00:00,22.2,15.9,27.8,0,,,8.9,,1019,
2024-06-22 00:00:00,23.6,20.1,26.1,0,,,7.5,,1019,
2024-06-23 00:00:00,24.8,20.8,29.2,0,,,11.3,,1014.5,
2024-06-24 00:00:00,26.8,22.5,32.8,0,,,20.7,,1012.4,
2024-06-25 00:00:00,25.5,22.2,30.4,0,,,11.3,,1011,
2024-06-26 00:00:00,25,22.4,29.8,0,,,13.4,,1008.8,
2024-06-27 00:00:00,23.7,20.9,28.1,0,,,11.5,,1010.6,
2024-06-28 00:00:00,24.8,20.8,30,0,,,19.2,,1012.7,
2024-06-29 00:00:00,22.4,19.3,26.5,0,,,22,,1014.4,
2024-06-30 00:00:00,21.7,19.4,25.1,0,,,10.4,,1012.9,
2024-07-01 00:00:00,22.8,19.8,26.3,0,,,8.9,,1015.7,
2024-07-02 00:00:00,24.4,21.5,27,0,,,8.3,,1016.9,
2024-07-03 00:00:00,25.4,21.6,29.1,0,,,6.8,,1013.6,
2024-07-04 00:00:00,31.1,22.8,38.5,0,,,20,,1011.8,
2024-07-05 00:00:00,29.8,24.2,37.3,0,,,20.9,,1011,
2024-07-06 00:00:00,24,21.1,27,0,,,17.6,,1009.2,
2024-07-07 00:00:00,25.4,21.3,33.7,0,,,13,,1011.5,
2024-07-08 00:00:00,24.7,22.5,27.4,0,,,8.5,,1014.5,
2024-07-09 00:00:00,24.4,22.3,27.5,0,,,10.6,,1015.3,
2024-07-10 00:00:00,24.1,21.5,26.9,0,,,10,,1016.6,
2024-07-11 00:00:00,24.9,21.9,28.6,0,,,7.8,,1015.8,
2024-07-12 00:00:00,25.6,22.5,28.3,0,,,9.1,,1011.6,
2024-07-13 00:00:00,26.6,24.2,31.8,0,,,11.2,,1010.9,
2024-07-14 00:00:00,25.1,23.3,28,0,,,8.8,,1012.7,
2024-07-15 00:00:00,24.7,21.9,28.7,0,,,9.1,,1012.5,
2024-07-16 00:00:00,24.6,20.6,27.7,0,,,8.4,,1013.5,
2024-07-17 00:00:00,29.1,24.9,34.5,0,,,21.5,,1015.1,
2024-07-18 00:00:00,26.9,24.7,34.5,0,,,13,,1017,
2024-07-19 00:00:00,26.9,24.5,29.9,0,,,9.5,,1017,
2024-07-20 00:00:00,26.2,23.1,29.9,0,,,10.1,,1010.7,
2024-07-21 00:00:00,25.4,22.3,28.8,0,,,10.2,,1009.6,
2024-07-22 00:00:00,30.3,24.4,36.1,0,,,20.2,,1016,
2024-07-23 00:00:00,28.4,24.3,34.8,0,,,11.8,,1018.8,
2024-07-24 00:00:00,26.8,23.5,30.4,0,,,8.3,,1016.7,
2024-07-25 00:00:00,25.9,23.5,28.9,0,,,8.3,,1011.1,
2024-07-26 00:00:00,27.2,23.3,30.9,0,,,11,,1010.2,
2024-07-27 00:00:00,27.6,25.3,30.5,0,,,11.7,,1011.9,
2024-07-28 00:00:00,30.1,24.9,36.6,0,,,24.4,,1013.3,
2024-07-29 00:00:00,33.2,27,39.4,0,,,25.4,,1013.1,
2024-07-30 00:00:00,30.9,26.3,37.4,0,,,15.1,,1012.8,
2024-07-31 00:00:00,27.6,24.4,31.2,0,,,9.4,,1013,
2024-08-01 00:00:00,27.3,25.1,30.4,0,,,9.5,,1011.3,
2024-08-02 00:00:00,27.6,24.6,31.2,0,,,9.2,,1009.1,
2024-08-03 00:00:00,29.7,25.6,38.8,0,,,13.8,,1011.8,
2024-08-04 00:00:00,28.1,25.1,31.3,0,,,10.7,,1013.4,
2024-08-05 00:00:00,27.4,23.8,30.6,0,,,8.4,,1012,
2024-08-06 00:00:00,27.8,24.4,30.5,0,,,7.9,,1010,
2024-08-07 00:00:00,28.2,25.3,31.8,0,,,10.3,,1009.9,
2024-08-08 00:00:00,28.5,26,31.8,0,,,10.8,,1013.2,
2024-08-09 00:00:00,29.1,26.2,33,0,,,10.9,,1015.7,
2024-08-10 00:00:00,31.3,24.7,37.6,0,,,21.2,,1015,
2024-08-11 00:00:00,32.7,27.2,38.7,0,,,22.1,,1012.5,
2024-08-12 00:00:00,28.3,25.6,31.4,0,,,12.9,,1011.8,
2024-08-13 00:00:00,27.5,24.7,30.7,0,,,11,,1009.2,
2024-08-14 00:00:00,27.5,23.9,31,0.1,,,11.6,,1010.3,
2024-08-15 00:00:00,27.7,24.4,31.4,0,,,15.4,,1014.5,
2024-08-16 00:00:00,28.3,23.7,33.8,0,,,15.9,,1015.8,
2024-08-17 00:00:00,27.4,23.7,30.8,0,,,8.8,,1015.6,
2024-08-18 00:00:00,27.8,24.3,32.3,0,,,10.1,,1011.6,
2024-08-19 00:00:00,29.4,26.5,35.7,0,,,13.8,,1011.7,
2024-08-20 00:00:00,28.8,26.2,31.7,0,,,10.4,,1012.7,
2024-08-21 00:00:00,30.2,26.2,36.9,0,,,14.6,,1014.9,
2024-08-22 00:00:00,27.8,25.3,31.4,0,,,11.9,,1014,
2024-08-23 00:00:00,27.7,25,30.7,0,,,9.4,,1013.1,
2024-08-24 00:00:00,30.3,25.5,38,0,,,14.2,,1012.1,
2024-08-25 00:00:00,29.9,26.2,34.7,0,,,19.3,,1013.8,
2024-08-26 00:00:00,29.4,26.5,34.9,0,,,16.2,,1015.4,
2024-08-27 00:00:00,27.7,25.6,30.9,0,,,10.6,,1014.8,
2024-08-28 00:00:00,29.6,25.2,35.6,0,,,13.5,,1013.2,
2024-08-29 00:00:00,28.6,26.3,32.6,0.9,,,22.3,,1013.4,
2024-08-30 00:00:00,29.7,25.2,35.2,0,,,26.1,,1012.1,
2024-08-31 00:00:00,29.8,26.8,34.7,0,,,22.1,,1011.8,
2024-09-01 00:00:00,27.6,25.1,30.7,0,,,11.2,,1012.6,
2024-09-02 00:00:00,27.7,25.6,30.6,0,,,13.2,,1012.1,
2024-09-03 00:00:00,26.8,23.6,30.4,0,,,10,,1012.2,
2024-09-04 00:00:00,26.4,23.5,30.1,0,,,15,,1012,
2024-09-05 00:00:00,26.3,22.3,30.2,0,,,11.9,,1010.5,
2024-09-06 00:00:00,26.4,23.1,29.7,0,,,13,,1006.4,
2024-09-07 00:00:00,26.4,22.2,30.7,1.1,,,15.4,,1008.7,
2024-09-08 00:00:00,26.4,23.3,30.1,0,,,22.8,,1011.5,
2024-09-09 00:00:00,25.1,21,29,0,,,10.7,,1015.5,
2024-09-10 00:00:00,24.3,20.4,28.5,0,,,11.2,,1015.8,
2024-09-11 00:00:00,23.8,20.1,27.7,0,,,10.2,,1014.6,
2024-09-12 00:00:00,23.8,20.7,27.4,0,,,14.1,,1014,
2024-09-13 00:00:00,24.4,20.4,30,0,,,26.4,,1015.6,
2024-09-14 00:00:00,24.9,22,28.4,0,,,28.7,,1020.3,
2024-09-15 00:00:00,24.2,19.9,29.7,0,,,14.5,,1018.2,
2024-09-16 00:00:00,24.7,20.8,29.7,0,,,10.7,,1014.4,
2024-09-17 00:00:00,23.9,20.9,27.4,0,,,16.4,,1011.8,
2024-09-18 00:00:00,24.6,20.9,30.1,0.1,,,22.1,,1012.4,
2024-09-19 00:00:00,24.2,20.9,28.6,0,,,14.4,,1013.4,
2024-09-20 00:00:00,24.7,20.8,29.5,7.7,,,17.7,,1013.4,
2024-09-21 00:00:00,23.8,20.4,27.6,0,,,16.6,,1013.2,
2024-09-22 00:00:00,23.6,20.3,27.6,0,,,16.3,,1014.2,
2024-09-23 00:00:00,23.7,19.5,28.1,0,,,12,,1013.8,
2024-09-24 00:00:00,23.2,20,26.4,0,,,14.8,,1013.6,
2024-09-25 00:00:00,23.2,19.4,26.6,0,,,11.8,,1015.6,
2024-09-26 00:00:00,23.6,20.1,27.7,0,,,16.8,,1013.6,
2024-09-27 00:00:00,22.4,18.9,26.5,0,,,19.1,,1013.4,
2024-09-28 00:00:00,22.6,17.9,28,0,,,17.3,,1019.4,
2024-09-29 00:00:00,23.7,20.3,29,0,,,21.4,,1021.6,
2024-09-30 00:00:00,22.9,19.6,27.3,0,,,10.7,,1020.2,
2024-10-01 00:00:00,22.3,19.3,26.1,0,,,12.3,,1016.8,
2024-10-02 00:00:00,21.9,18.6,25.6,0,,,7.6,,1012.3,
2024-10-03 00:00:00,24.4,22.7,28.5,0,,,10.5,,1009.5,
2024-10-04 00:00:00,23.1,20.3,27.4,0,,,8.7,,1012.6,
2024-10-05 00:00:00,22.4,19.7,25.7,0,,,9.3,,1013.6,
2024-10-06 00:00:00,22.7,19.7,25.6,0,,,7,,1012.4,
2024-10-07 00:00:00,23,19.4,27.5,0,,,16,,1007.7,
2024-10-08 00:00:00,21.7,19.1,25.6,0,,,24.2,,1011.8,
2024-10-09 00:00:00,21.3,16.8,24.6,0,,,27.6,,1009.6,
2024-10-10 00:00:00,19.7,16.5,24,0,,,17.1,,1011.3,
2024-10-11 00:00:00,19.6,16.7,22.8,0,,,7,,1014.7,
2024-10-12 00:00:00,19.9,16.3,24.7,11.9,,,6.2,,1013.7,
2024-10-13 00:00:00,23.3,19.8,28.5,0,,,16.3,,1014.8,
2024-10-14 00:00:00,24.2,20.9,28.2,0,,,15.5,,1013.5,
2024-10-15 00:00:00,21.6,19.3,24.5,0,,,12.7,,1011,
2024-10-16 00:00:00,22.3,18.5,27.4,0,,,23.3,,1011.5,
2024-10-17 00:00:00,21.4,17.2,24.4,0,,,29.2,,1016.6,
2024-10-18 00:00:00,19.7,16.3,24.7,0,,,10.7,,1020.9,
2024-10-19 00:00:00,19.3,14.9,24,0,,,8.2,,1020.9,
2024-10-20 00:00:00,19.4,15.3,22.8,0,,,7.4,,1022.3,
2024-10-21 00:00:00,21.5,17.1,27.6,0,,,11.1,,1023.1,
2024-10-22 00:00:00,21.4,17.2,27.4,0,,,13.2,,1024,
2024-10-23 00:00:00,22,17.5,27,0,,,17.6,,1023.9,
2024-10-24 00:00:00,21.7,18.3,26.7,0,,,12.5,,1022.8,
2024-10-25 00:00:00,19.8,17.5,22.8,0,,,9.1,,1018.9,
2024-10-26 00:00:00,19.2,14.4,21.8,2.5,,,25.3,,1015,
2024-10-27 00:00:00,14.3,11.5,16.4,4.3,,,12.4,,1015.4,
2024-10-28 00:00:00,16.6,11.1,21.9,1,,,32,,1015.6,
2024-10-29 00:00:00,21,15.4,26.5,0.1,,,35.9,,1010.2,
2024-10-30 00:00:00,18.1,13.5,23.4,0,,,9.8,,1014.9,
2024-10-31 00:00:00,20.5,17,26.7,0,,,12.3,38.9,1018.4,385
2024-11-01 00:00:00,20.7,16,26.5,0,,,17.1,50,1018.6,393
2024-11-02 00:00:00,20.2,17,25.1,0,,,16.7,50,1018.1,367
2024-11-03 00:00:00,20.2,17.5,24.2,2.8,,,16.2,53.7,1018.8,350
2024-11-04 00:00:00,20.4,17.1,25.2,0,,,13.5,37,1019.3,422
2024-11-05 00:00:00,19.5,16.8,22.9,0,,,9.7,25.9,1022.6,447
2024-11-06 00:00:00,20.6,16.2,25.9,0,,,15.5,46.3,1023,474
2024-11-07 00:00:00,20.3,16.8,25.5,0,,,13.1,33.3,1022.1,445
2024-11-08 00:00:00,19.1,15.8,22.7,0,,,10.2,22.2,1022.5,134
2024-11-09 00:00:00,18.8,16.1,22.7,0,,,9.7,27.8,1023.3,278
2024-11-10 00:00:00,18.3,14.1,22.3,0,,,9,22.2,1023.6,370
2024-11-11 00:00:00,18.6,14.5,24.2,0,,,13.3,37,1022.8,316
2024-11-12 00:00:00,17.5,13.9,22.2,1.5,,,13.1,33.3,1018.2,390
2024-11-13 00:00:00,16.4,14.1,18.6,16.4,,,15.7,48.2,1012,46
2024-11-14 00:00:00,20.2,16.9,24.3,0,,,22.9,55.5,1015,275
2024-11-15 00:00:00,20.2,16.2,23.2,0,,,25,66.7,1017.2,227
2024-11-16 00:00:00,19.4,15.3,24.8,0,,,15,44.5,1017.8,176
2024-11-17 00:00:00,19.6,15.9,25.3,0,,,14.9,40.8,1017.5,268
2024-11-18 00:00:00,17.8,14.4,21.7,0,,,8.7,22.2,1018.4,298
2024-11-19 00:00:00,18.1,14.5,22,0,,,9.4,31.5,1018.1,254
2024-11-20 00:00:00,18.4,14.6,23.5,0,,,8.3,29.6,1018.2,373
2024-11-21 00:00:00,17.6,12.4,22.9,0,,,15.4,38.9,1015.9,326
2024-11-22 00:00:00,18.4,15.3,22.3,0,,,10.5,33.3,1016.5,351
2024-11-23 00:00:00,18.4,13.9,24,0,,,15.8,40.8,1023,300
2024-11-24 00:00:00,18.8,15.3,25.4,0,,,17.4,33.3,1021.6,332
2024-11-25 00:00:00,18.9,15.4,22,0,,,11,20.4,1020.1,209
2024-11-26 00:00:00,17.6,14.1,21.5,0,,,9.4,25.9,1021.5,225
2024-11-27 00:00:00,18.4,15.4,21.5,0,,,8.8,27.8,1023.3,334
2024-11-28 00:00:00,17.3,14,21.6,0,,,8.6,25.9,1026.3,292
2024-11-29 00:00:00,16.8,12.9,20.5,0,,,10,27.8,1026.9,289
2024-11-30 00:00:00,17,13.9,21.1,0,,,6.3,16.7,1026.2,280
2024-12-01 00:00:00,16.5,11.5,21.4,0,,,8.1,18.5,1024.6,206
2024-12-02 00:00:00,16.3,13.6,20.3,0,,,9,22.2,1023.6,242
2024-12-03 00:00:00,17.1,13.2,20.6,0,,,10.9,33.3,1021,265
2024-12-04 00:00:00,18.6,13.9,23.3,0,,,15.1,29.6,1021.9,217
2024-12-05 00:00:00,15.8,12.8,20.2,0,,,12.2,27.8,1028.3,250
2024-12-06 00:00:00,15.4,12.1,20.5,0,,,9.2,22.2,1027.2,264
2024-12-07 00:00:00,17.2,11,24.6,0,,,10.8,33.3,1021.8,239
2024-12-08 00:00:00,16.3,13.1,20.3,0,,,13.8,40.8,1020.8,247
2024-12-09 00:00:00,14.8,12.6,18.6,0,,,26.2,51.8,1017.3,332
2024-12-10 00:00:00,13.8,10.5,17.7,0,,,16.4,38.9,1017.6,157
2024-12-11 00:00:00,13.2,10.6,16.9,0,,,14.5,50,1016.9,84
2024-12-12 00:00:00,12.8,8.9,17.7,1.4,,,14.5,40.8,1018.6,52
2024-12-13 00:00:00,13.3,9.8,18.4,0,,,13.1,40.8,1022.4,217
2024-12-14 00:00:00,13.4,9.4,19.2,0,,,15,38.9,1028.6,196
2024-12-15 00:00:00,13.5,9.6,19.3,0,,,14.8,37,1032.9,311
2024-12-16 00:00:00,13.4,9.4,18.4,0,,,21.2,51.8,1037.4,237
2024-12-17 00:00:00,13.3,9.9,20,0,,,15.2,44.5,1033.8,214
2024-12-18 00:00:00,13.2,9.5,18.6,0,,,10.4,25.9,1030.6,245
2024-12-19 00:00:00,16.2,12.2,20,0,,,9.6,37,1024.2,102
2024-12-20 00:00:00,15.9,11.7,19.9,0,,,13,29.6,1025.8,227
2024-12-21 00:00:00,13.1,9.2,18.5,0,,,16.5,38.9,1029.3,304
2024-12-22 00:00:00,12.2,8.2,17.7,0,,,15.2,31.5,1028.6,317
2024-12-23 00:00:00,13,8.3,18.6,0,,,9.1,25.9,1023.4,307
2024-12-24 00:00:00,12.6,8.9,18.5,0,,,15.7,38.9,1026.3,280
2024-12-25 00:00:00,14.1,8.1,21,0,,,13.2,31.5,1026.7,291
2024-12-26 00:00:00,14.9,11.6,20,0,,,19.8,42.6,1027.8,239
2024-12-27 00:00:00,14.4,10.7,19.2,0,,,19.4,46.3,1029.1,264
2024-12-28 00:00:00,14.2,10.7,19.3,0,,,18.9,44.5,1028.5,166
2024-12-29 00:00:00,14.1,11.1,19.2,0,,,20,50,1027.6,228
2024-12-30 00:00:00,14.1,10.4,19.2,0,,,20.7,46.3,1028.1,229
2024-12-31 00:00:00,13.8,9.9,18.7,0.1,,,17,42.6,1027.9,159
